Make,Model,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg
Nissan,Juke,188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,31,26
Nissan,Juke,188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,34,28
Nissan,Juke,188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,34,28
Nissan,Juke,188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26
Nissan,Juke,211,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,25
Nissan,Juke,188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28
Nissan,Juke,188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26
Nissan,Juke,188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26
Nissan,Juke,215,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25
Nissan,Juke,188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28
Nissan,Juke,188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,31,26
Nissan,Juke,188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28
Nissan,Juke,215,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,26
Nissan,Juke,188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,33,27
Nissan,Juke,211,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25
Nissan,Juke,188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,30,26
Nissan,Juke,188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26
Nissan,Juke,188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26
Nissan,Juke,188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26
Nissan,Juke,188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28
Nissan,Juke,188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28
Nissan,Juke,188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28
Subaru,Justy,73,3,MANUAL,four wheel drive,2,Hatchback,Compact,2dr Hatchback,29,24
Subaru,Justy,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24
Subaru,Justy,66,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28
Subaru,Justy,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28
Subaru,Justy,73,3,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,28
Subaru,Justy,73,3,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,32,28
Subaru,Justy,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24
Subaru,Justy,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28
Subaru,Justy,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28
Subaru,Justy,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24
Infiniti,JX,265,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,4dr SUV,24,18
Infiniti,JX,265,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,23,18
Kia,K900,420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15
Kia,K900,420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15
Kia,K900,311,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,26,17
Kia,K900,420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15
Kia,K900,311,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,26,17
Suzuki,Kizashi,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,23
Suzuki,Kizashi,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23
Suzuki,Kizashi,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23
Suzuki,Kizashi,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22
Suzuki,Kizashi,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22
Suzuki,Kizashi,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20
Suzuki,Kizashi,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20
Suzuki,Kizashi,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23
Suzuki,Kizashi,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,30,23
Suzuki,Kizashi,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22
Suzuki,Kizashi,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,31,21
Suzuki,Kizashi,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23
Suzuki,Kizashi,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22
Suzuki,Kizashi,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22
Suzuki,Kizashi,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23
Suzuki,Kizashi,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22
Suzuki,Kizashi,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22
Suzuki,Kizashi,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23
Suzuki,Kizashi,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,31,21
Suzuki,Kizashi,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23
Suzuki,Kizashi,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20
Suzuki,Kizashi,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,23
Suzuki,Kizashi,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20
Suzuki,Kizashi,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22
Suzuki,Kizashi,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23
Suzuki,Kizashi,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,30,23
Suzuki,Kizashi,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23
Suzuki,Kizashi,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23
Suzuki,Kizashi,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22
Suzuki,Kizashi,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22
Suzuki,Kizashi,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20
Suzuki,Kizashi,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22
Buick,LaCrosse,182,4,AUTOMATIC,front wheel drive,4,"Flex Fuel,Hybrid",Large,Sedan,36,25
Buick,LaCrosse,304,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,28,18
Buick,LaCrosse,304,6,AUTOMATIC,all wheel drive,4,"Flex Fuel,Performance",Large,Sedan,26,17
Buick,LaCrosse,304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18
Buick,LaCrosse,182,4,AUTOMATIC,front wheel drive,4,"Flex Fuel,Hybrid",Large,Sedan,36,25
Buick,LaCrosse,304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18
Buick,LaCrosse,304,6,AUTOMATIC,all wheel drive,4,"Flex Fuel,Performance",Large,Sedan,26,17
Buick,LaCrosse,304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18
Buick,LaCrosse,304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18
Buick,LaCrosse,304,6,AUTOMATIC,all wheel drive,4,"Flex Fuel,Performance",Large,Sedan,26,17
Buick,LaCrosse,304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance,Hybrid",Large,Sedan,28,18
Buick,LaCrosse,304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance,Hybrid",Large,Sedan,28,18
Buick,LaCrosse,304,6,AUTOMATIC,all wheel drive,4,"Flex Fuel,Performance",Large,Sedan,26,17
Buick,LaCrosse,304,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Large,Sedan,28,18
Buick,LaCrosse,304,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Large,Sedan,28,18
Buick,LaCrosse,310,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,31,21
Buick,LaCrosse,310,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,31,21
Buick,LaCrosse,310,6,AUTOMATIC,all wheel drive,4,Performance,Large,Sedan,29,20
Buick,LaCrosse,310,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,31,21
Buick,LaCrosse,310,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,31,21
Mitsubishi,Lancer Evolution,291,4,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,22,17
Mitsubishi,Lancer Evolution,291,4,MANUAL,all wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,23,17
Mitsubishi,Lancer Evolution,291,4,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,22,17
Mitsubishi,Lancer Evolution,291,4,MANUAL,all wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,23,17
Mitsubishi,Lancer Evolution,303,4,MANUAL,all wheel drive,4,"Factory Tuner,High-Performance",Compact,Sedan,23,17
Mitsubishi,Lancer Evolution,291,4,MANUAL,all wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,23,17
Mitsubishi,Lancer Evolution,291,4,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,22,17
Mitsubishi,Lancer Sportback,168,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,22
Mitsubishi,Lancer Sportback,148,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,32,24
Mitsubishi,Lancer Sportback,148,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,32,24
Mitsubishi,Lancer Sportback,168,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,22
Mitsubishi,Lancer Sportback,168,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29,22
Mitsubishi,Lancer Sportback,148,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,32,24
Mitsubishi,Lancer,148,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,34,25
Mitsubishi,Lancer,237,4,AUTOMATED_MANUAL,all wheel drive,4,Performance,Compact,Sedan,25,18
Mitsubishi,Lancer,168,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,31,22
Mitsubishi,Lancer,168,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,30,23
Mitsubishi,Lancer,168,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,29,22
Mitsubishi,Lancer,148,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,34,26
Mitsubishi,Lancer,148,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,35,27
Mitsubishi,Lancer,168,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,31,23
Mitsubishi,Lancer,148,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,34,24
Mitsubishi,Lancer,168,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,31,24
Mitsubishi,Lancer,168,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,31,22
Mitsubishi,Lancer,168,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,31,23
Mitsubishi,Lancer,168,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,31,23
Mitsubishi,Lancer,168,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,30,23
Mitsubishi,Lancer,168,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,30,23
Mitsubishi,Lancer,148,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,34,27
Mitsubishi,Lancer,148,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,24
Mitsubishi,Lancer,168,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,30,23
Toyota,Land Cruiser,381,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,18,13
Toyota,Land Cruiser,381,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,18,13
Toyota,Land Cruiser,381,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,18,13
Maybach,Landaulet,620,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,High-Performance",Large,Convertible,16,10
Maybach,Landaulet,620,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Convertible,16,10
Plymouth,Laser,92,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,21
Plymouth,Laser,135,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,26,19
Plymouth,Laser,195,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,26,19
Plymouth,Laser,195,4,MANUAL,all wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,18
Plymouth,Laser,195,4,MANUAL,all wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,18
Plymouth,Laser,195,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,26,19
Plymouth,Laser,92,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,21
Plymouth,Laser,135,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,26,19
Plymouth,Laser,195,4,MANUAL,all wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,18
Plymouth,Laser,92,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29,21
Plymouth,Laser,195,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,26,19
Plymouth,Laser,135,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,26,19
Chrysler,Le Baron,141,6,MANUAL,front wheel drive,2,N/A,Compact,Coupe,26,17
Chrysler,Le Baron,141,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,26,18
Chrysler,Le Baron,100,4,UNKNOWN,front wheel drive,2,N/A,Compact,Coupe,26,21
Chrysler,Le Baron,141,6,MANUAL,front wheel drive,2,N/A,Compact,Convertible,24,17
Chrysler,Le Baron,100,4,UNKNOWN,front wheel drive,2,N/A,Compact,Convertible,24,18
Chrysler,Le Baron,141,6,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,26,18
Chrysler,Le Baron,100,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,26,21
Chrysler,Le Baron,141,6,AUTOMATIC,front wheel drive,2,N/A,Compact,Convertible,26,18
Chrysler,Le Baron,141,6,AUTOMATIC,front wheel drive,2,N/A,Compact,Convertible,26,18
Chrysler,Le Baron,142,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,24,18
Chrysler,Le Baron,142,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,26,18
Chrysler,Le Baron,141,6,AUTOMATIC,front wheel drive,2,N/A,Compact,Convertible,26,18
Pontiac,Le Mans,74,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,34,25
Pontiac,Le Mans,74,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,36,27
Pontiac,Le Mans,74,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,36,27
Pontiac,Le Mans,74,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,34,24
Pontiac,Le Mans,74,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,26
Pontiac,Le Mans,74,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,37,26
Pontiac,Le Mans,74,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,26
Pontiac,Le Mans,74,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,34,24
Pontiac,Le Mans,74,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,37,26
Nissan,Leaf,,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,101,126
Nissan,Leaf,,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,101,126
Nissan,Leaf,,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,101,126
Nissan,Leaf,,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,101,126
Nissan,Leaf,,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,101,126
Nissan,Leaf,,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,101,126
Nissan,Leaf,,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,101,126
Nissan,Leaf,,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,101,126
Nissan,Leaf,,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,101,124
Nissan,Leaf,,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,101,124
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,36,26
Subaru,Legacy,256,6,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,28,20
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,36,26
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,36,26
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,36,26
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,36,26
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,36,26
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,36,26
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,36,26
Subaru,Legacy,256,6,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,29,20
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,36,26
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,36,26
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,36,26
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,36,26
Subaru,Legacy,256,6,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,28,20
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,34,25
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,34,25
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,34,25
Subaru,Legacy,175,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,34,25
Acura,Legend,200,6,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,23,15
Acura,Legend,200,6,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,23,16
Acura,Legend,230,6,MANUAL,front wheel drive,2,"Luxury,Performance",Midsize,Coupe,23,15
Acura,Legend,200,6,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,23,16
Acura,Legend,230,6,MANUAL,front wheel drive,2,"Luxury,Performance",Midsize,Coupe,23,15
Acura,Legend,230,6,MANUAL,front wheel drive,2,"Luxury,Performance",Midsize,Coupe,24,16
Acura,Legend,200,6,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,23,16
Acura,Legend,200,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,22,17
Acura,Legend,230,6,MANUAL,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,16
Acura,Legend,230,6,MANUAL,front wheel drive,2,"Luxury,Performance",Midsize,Coupe,24,16
Acura,Legend,200,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,22,17
Acura,Legend,230,6,MANUAL,front wheel drive,2,"Luxury,Performance",Midsize,Coupe,24,16
Acura,Legend,230,6,MANUAL,front wheel drive,2,"Luxury,Performance",Midsize,Coupe,24,16
Acura,Legend,200,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,22,17
Acura,Legend,200,6,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,23,16
Acura,Legend,230,6,MANUAL,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,16
Buick,LeSabre,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17
Buick,LeSabre,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17
Buick,LeSabre,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,18
Buick,LeSabre,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,18
Buick,LeSabre,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,18
Buick,LeSabre,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,18
Maserati,Levante,424,6,AUTOMATIC,all wheel drive,4,"Crossover,Exotic,Luxury,High-Performance",Large,4dr SUV,19,14
Maserati,Levante,345,6,AUTOMATIC,all wheel drive,4,"Crossover,Exotic,Luxury,Performance",Large,4dr SUV,20,14
Lexus,LFA,552,10,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Coupe,16,11
Chrysler,LHS,253,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24,16
Chrysler,LHS,253,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24,16
Chrysler,LHS,253,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24,16
Subaru,Loyale,90,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,28,22
Subaru,Loyale,90,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,29,22
Subaru,Loyale,90,4,MANUAL,four wheel drive,4,N/A,Compact,Wagon,26,21
Subaru,Loyale,90,4,MANUAL,four wheel drive,4,N/A,Compact,Sedan,26,21
Subaru,Loyale,90,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,28,22
Subaru,Loyale,90,4,MANUAL,four wheel drive,4,N/A,Compact,Wagon,26,21
Subaru,Loyale,90,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,29,22
Subaru,Loyale,90,4,MANUAL,four wheel drive,4,N/A,Compact,Sedan,26,21
Subaru,Loyale,90,4,MANUAL,four wheel drive,4,N/A,Compact,Wagon,26,21
Land Rover,LR2,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17
Land Rover,LR2,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17
Land Rover,LR2,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17
Land Rover,LR2,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17
Land Rover,LR2,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17
Land Rover,LR2,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17
Land Rover,LR2,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17
Land Rover,LR2,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17
Land Rover,LR2,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,24,17
Land Rover,LR3,300,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,17,12
Land Rover,LR3,300,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,17,12
Land Rover,LR3,300,8,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,17,12
Land Rover,LR4,340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14
Land Rover,LR4,340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14
Land Rover,LR4,340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14
Land Rover,LR4,340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14
Land Rover,LR4,340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14
Land Rover,LR4,340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14
Land Rover,LR4,340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,14
Land Rover,LR4,340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,15
Land Rover,LR4,340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,15
Land Rover,LR4,340,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,19,15
Lexus,LS 400,290,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,17
Lexus,LS 400,290,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,16
Lexus,LS 400,290,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,16
Lexus,LS 430,290,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,23,16
Lexus,LS 430,290,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,23,16
Lexus,LS 430,278,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,23,16
Lexus,LS 460,360,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,23,16
Lexus,LS 460,386,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,24,16
Lexus,LS 460,386,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,24,16
Lexus,LS 460,386,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,24,16
Lexus,LS 460,360,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,23,16
