source,f_count,f_sum,f_min,f_max,f_mean,f_median,g_count,g_sum,g_min,g_max,g_mean,g_median,l_count,l_sum,l_min,l_max,l_mean,l_median
GameSpot via Yahoo! News,21.0,0.0008950147677436679,0.0,0.00013425221516155016,4.2619750844936566e-05,4.475073838718339e-05,21,0.000984251968503937,0.0,0.000984251968503937,4.6869141357330336e-05,0.0,21,0.00034413254018976453,0.0,4.916179145568064e-05,1.6387263818560216e-05,0.0
Memphis Commercial Appeal,1.0,0.052850622035263584,0.052850622035263584,0.052850622035263584,0.052850622035263584,0.052850622035263584,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Lanka Business Online,1.0,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
ChristianToday,13.0,0.0006265103374205674,0.0,0.0004027566454846505,4.8193102878505185e-05,0.0,13,0.003937007874015748,0.0,0.003937007874015748,0.0003028467595396729,0.0,13,4.916179145568064e-05,0.0,4.916179145568064e-05,3.781676265821588e-06,0.0
MicroScope,2.0,8.950147677436678e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,2,0.000984251968503937,0.0,0.000984251968503937,0.0004921259842519685,0.0004921259842519685,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
Tech News Today,11.0,0.00040275664548465053,0.0,8.950147677436678e-05,3.661424049860459e-05,4.475073838718339e-05,11,0.011811023622047244,0.0,0.002952755905511811,0.0010737294201861132,0.000984251968503937,11,9.832358291136128e-05,0.0,4.916179145568064e-05,8.93850753739648e-06,0.0
Independent Online,3.0,0.00013425221516155016,0.0,0.00013425221516155016,4.4750738387183384e-05,0.0,3,0.000984251968503937,0.0,0.000984251968503937,0.00032808398950131233,0.0,3,4.916179145568064e-05,0.0,4.916179145568064e-05,1.6387263818560213e-05,0.0
The Christian Times,6.0,0.00013425221516155016,0.0,0.00013425221516155016,2.2375369193591692e-05,0.0,9,0.003937007874015748,0.0,0.001968503937007874,0.0004374453193350831,0.0,9,4.916179145568064e-05,0.0,4.916179145568064e-05,5.462421272853405e-06,0.0
New Kerala,12.0,0.0,0.0,0.0,0.0,0.0,20,0.000984251968503937,0.0,0.000984251968503937,4.921259842519685e-05,0.0,20,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-06,0.0
Atlanta Journal Constitution,2.0,0.004654076792267072,0.0,0.004654076792267072,0.002327038396133536,0.002327038396133536,2,0.0,0.0,0.0,0.0,0.0,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
Waterloo Record,2.0,8.950147677436678e-05,0.0,8.950147677436678e-05,4.475073838718339e-05,4.475073838718339e-05,2,0.0,0.0,0.0,0.0,0.0,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
TheStranger.com,4.0,0.009442405799695696,0.0003580059070974671,0.0038933142396849548,0.002360601449923924,0.002595542826456637,4,0.004921259842519685,0.0,0.002952755905511811,0.0012303149606299212,0.000984251968503937,4,4.916179145568064e-05,0.0,4.916179145568064e-05,1.229044786392016e-05,0.0
The National,6.0,0.0004922581222590173,0.0,0.00017900295354873356,8.20430203765029e-05,4.475073838718339e-05,6,0.000984251968503937,0.0,0.000984251968503937,0.00016404199475065617,0.0,6,0.0001474853743670419,0.0,4.916179145568064e-05,2.4580895727840318e-05,2.458089572784032e-05
KIRO Seattle,3.0,0.012709209701960083,0.00022375369193591694,0.010382171305826545,0.004236403233986694,0.0021032847041976195,4,0.006889763779527559,0.0,0.006889763779527559,0.0017224409448818897,0.0,4,4.916179145568064e-05,0.0,4.916179145568064e-05,1.229044786392016e-05,0.0
BusinessKorea,1.0,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
WBRC FOX6 News - WBRC.com,1.0,0.0063546048509800414,0.0063546048509800414,0.0063546048509800414,0.0063546048509800414,0.0063546048509800414,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
uSwitch.com (Tech),2.0,4.475073838718339e-05,0.0,4.475073838718339e-05,2.2375369193591695e-05,2.2375369193591695e-05,2,0.0,0.0,0.0,0.0,0.0,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
Nashville Chatter,2.0,8.950147677436678e-05,0.0,8.950147677436678e-05,4.475073838718339e-05,4.475073838718339e-05,2,0.001968503937007874,0.0,0.001968503937007874,0.000984251968503937,0.000984251968503937,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
Minneapolis Star Tribune,4.0,8.950147677436678e-05,0.0,8.950147677436678e-05,2.2375369193591695e-05,0.0,5,0.0,0.0,0.0,0.0,0.0,5,4.916179145568064e-05,0.0,4.916179145568064e-05,9.832358291136128e-06,0.0
Event Magazine,1.0,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Digitimes,6.0,0.0003580059070974671,0.0,0.00017900295354873356,5.9667651182911185e-05,0.0,8,0.0,0.0,0.0,0.0,0.0,8,9.832358291136128e-05,0.0,4.916179145568064e-05,1.229044786392016e-05,0.0
Bloomberg BNA,2.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,4.916179145568064e-05,0.0,4.916179145568064e-05,1.6387263818560213e-05,0.0
EContent (press release),1.0,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
AfterDawn,3.0,0.00017900295354873356,0.0,8.950147677436678e-05,5.9667651182911185e-05,8.950147677436678e-05,3,0.0,0.0,0.0,0.0,0.0,3,4.916179145568064e-05,0.0,4.916179145568064e-05,1.6387263818560213e-05,0.0
SiliconIndia,5.0,0.00022375369193591697,0.0,8.950147677436678e-05,4.475073838718339e-05,4.475073838718339e-05,7,0.0,0.0,0.0,0.0,0.0,7,4.916179145568064e-05,0.0,4.916179145568064e-05,7.023113065097234e-06,0.0
News Talk Florida,,,,,,,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Technical.ly,1.0,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,4.475073838718339e-05,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
PCR-online.biz,1.0,0.0,0.0,0.0,0.0,0.0,1,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Daily Times,2.0,0.00013425221516155016,0.0,0.00013425221516155016,6.712610758077508e-05,6.712610758077508e-05,2,0.0,0.0,0.0,0.0,0.0,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
Florida Times-Union,2.0,0.0006265103374205674,4.475073838718339e-05,0.000581759599033384,0.0003132551687102837,0.0003132551687102837,2,0.000984251968503937,0.0,0.000984251968503937,0.0004921259842519685,0.0004921259842519685,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
Arkansas Online,4.0,0.0006712610758077508,0.0,0.000581759599033384,0.0001678152689519377,4.475073838718339e-05,4,0.0,0.0,0.0,0.0,0.0,4,4.916179145568064e-05,0.0,4.916179145568064e-05,1.229044786392016e-05,0.0
seattlepi.com,1.0,0.0009845162445180345,0.0009845162445180345,0.0009845162445180345,0.0009845162445180345,0.0009845162445180345,1,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
AFP via Yahoo! News,22.0,0.003087800948715654,0.0,0.000805513290969301,0.0001403545885779843,0.00013425221516155016,25,0.001968503937007874,0.0,0.000984251968503937,7.874015748031496e-05,0.0,25,4.916179145568064e-05,0.0,4.916179145568064e-05,1.9664716582272255e-06,0.0
Enterprise Times,1.0,0.0007607625525821177,0.0007607625525821177,0.0007607625525821177,0.0007607625525821177,0.0007607625525821177,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Financial Market News,31.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,31,4.916179145568064e-05,0.0,4.916179145568064e-05,1.5858642405058271e-06,0.0
Macworld (blog),1.0,0.0004475073838718339,0.0004475073838718339,0.0004475073838718339,0.0004475073838718339,0.0004475073838718339,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
India Today,5.0,0.003893314239684955,0.0,0.0034905575942003044,0.0007786628479369911,4.475073838718339e-05,6,0.000984251968503937,0.0,0.000984251968503937,0.00016404199475065617,0.0,6,4.916179145568064e-05,0.0,4.916179145568064e-05,8.193631909280106e-06,0.0
Chicago Daily Herald,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
Good Gear Guide,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
SmartCompany.com.au,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Astro Awani,,,,,,,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Human Capital,1.0,0.0,0.0,0.0,0.0,0.0,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Softonic EN (blog),2.0,0.0002685044303231003,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,2,0.0,0.0,0.0,0.0,0.0,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
The Local.de,1.0,0.0004027566454846505,0.0004027566454846505,0.0004027566454846505,0.0004027566454846505,0.0004027566454846505,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
CT Post,1.0,0.0004027566454846505,0.0004027566454846505,0.0004027566454846505,0.0004027566454846505,0.0004027566454846505,1,0.005905511811023622,0.005905511811023622,0.005905511811023622,0.005905511811023622,0.005905511811023622,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
The Post and Courier,2.0,0.000805513290969301,0.0004027566454846505,0.0004027566454846505,0.0004027566454846505,0.0004027566454846505,3,0.0,0.0,0.0,0.0,0.0,3,4.916179145568064e-05,0.0,4.916179145568064e-05,1.6387263818560213e-05,0.0
Milwaukee Business Journal,,,,,,,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
EurekAlert!,1.0,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
IoT Evolution World (blog),1.0,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
FleetNews,1.0,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Digital Trends via Yahoo! Sports,176.0,0.00044750738387183393,0.0,0.00013425221516155016,2.5426555901808744e-06,0.0,199,0.0,0.0,0.0,0.0,0.0,199,4.916179145568064e-05,0.0,4.916179145568064e-05,2.4704417816924945e-07,0.0
Markets Morning,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Columbus Dispatch,4.0,0.0015662758435514186,0.0,0.0015215251051642353,0.00039156896088785465,2.2375369193591695e-05,4,0.0,0.0,0.0,0.0,0.0,4,4.916179145568064e-05,0.0,4.916179145568064e-05,1.229044786392016e-05,0.0
CBS San Francisco,,,,,,,1,0.003937007874015748,0.003937007874015748,0.003937007874015748,0.003937007874015748,0.003937007874015748,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Metro,14.0,0.013111966347444735,4.475073838718339e-05,0.006041349682269758,0.0009365690248174811,0.0002685044303231003,15,0.007874015748031496,0.0,0.001968503937007874,0.0005249343832020997,0.0,15,9.832358291136128e-05,0.0,4.916179145568064e-05,6.554905527424086e-06,0.0
The Rude Baguette,,,,,,,1,0.003937007874015748,0.003937007874015748,0.003937007874015748,0.003937007874015748,0.003937007874015748,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Global News,1.0,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,0.00013425221516155016,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Digital Arts Online,2.0,0.0005370088606462006,0.00013425221516155016,0.0004027566454846505,0.0002685044303231003,0.0002685044303231003,2,0.001968503937007874,0.0,0.001968503937007874,0.000984251968503937,0.000984251968503937,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
SportsGrid,1.0,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,0.0002685044303231003,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Fudzilla (blog),7.0,0.0009845162445180347,0.0,0.000581759599033384,0.00014064517778829066,8.950147677436678e-05,8,0.006889763779527559,0.0,0.004921259842519685,0.0008612204724409449,0.0,8,9.832358291136128e-05,0.0,4.916179145568064e-05,1.229044786392016e-05,0.0
Trinidad & Tobago Express,,,,,,,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
N4BB,9.0,0.0013425221516155015,0.0,0.0006712610758077508,0.00014916912795727793,8.950147677436678e-05,9,0.001968503937007874,0.0,0.000984251968503937,0.00021872265966754156,0.0,9,0.00019664716582272257,0.0,4.916179145568064e-05,2.184968509141362e-05,0.0
StreetWise Report (press release),3.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,9.832358291136128e-05,0.0,4.916179145568064e-05,3.2774527637120426e-05,4.916179145568064e-05
CarAdvice,1.0,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Bleeding Cool News,2.0,0.0003580059070974671,0.00013425221516155016,0.00022375369193591694,0.00017900295354873356,0.00017900295354873356,4,0.004921259842519685,0.000984251968503937,0.001968503937007874,0.0012303149606299212,0.000984251968503937,4,4.916179145568064e-05,0.0,4.916179145568064e-05,1.229044786392016e-05,0.0
InfoToday.com,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
Architectural Digest,1.0,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Lazygamer,2.0,0.0003580059070974671,8.950147677436678e-05,0.0002685044303231003,0.00017900295354873356,0.00017900295354873356,4,0.003937007874015748,0.0,0.001968503937007874,0.000984251968503937,0.000984251968503937,4,0.00019664716582272257,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Cops 2.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
NotebookReview.com,1.0,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,2,0.005905511811023622,0.001968503937007874,0.003937007874015748,0.002952755905511811,0.002952755905511811,2,4.916179145568064e-05,0.0,4.916179145568064e-05,2.458089572784032e-05,2.458089572784032e-05
Starr 103.5 FM,1.0,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,1,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,0.000984251968503937,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
The Detroit News,,,,,,,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Mac Kung Fu (satire) (blog),1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
CIO UK,,,,,,,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Technology Personalized,1.0,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,0.00017900295354873356,1,0.003937007874015748,0.003937007874015748,0.003937007874015748,0.003937007874015748,0.003937007874015748,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
Twice,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05,4.916179145568064e-05
